,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tumor,project
TCGA-BR-6453-01,0.6378911464992084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002683043931215339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046993017281904005,0.05379689566399674,0.0,0.0,0.003829380105492904,0.00027605986663439987,0.0,0.0,0.0,0.0,1.0,0.0,0.13730270679446288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03148421844349226,0.0,0.048352801633678145,0.0,0.0,0.052629443942194536,0.0,0.0,0.0,0.0,0.0,0.08458624298138745,0.0,0.0,0.0,0.0,0.0,0.0,0.052791973287752175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017864260161556775,0.0,0.0,0.0,0.0,0.0,0.013512430753875546,0.0,0.0,0.0,0.0018944186792973778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6453-11,0.4106997500050376,0.0,0.0,0.0,0.00787703118714989,0.19483490105753928,0.0424368584078531,0.0,0.20042085823395425,0.0,0.0,0.0,0.0,0.0,0.0297069664845094,0.1285541318780825,0.0,0.0,0.0,0.0,0.0,0.0,0.16516793856035622,0.0,0.0,0.0,0.0,0.0,0.146337728483644,0.0,0.0,0.0,0.0,0.021407390370563415,0.0,0.0,0.0,0.0,0.08596361852649158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10873102068369213,0.0,0.012894483462859329,0.0,0.0,0.0,0.000546073923367749,0.0,0.0,0.5527913595519426,0.07996663975136992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024383158371383842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13659781198985846,0.0,0.0,0.0,0.0,0,STAD
TCGA-BR-6454-01,0.9937897945978504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016737829560608212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024699245793244506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007400100786124235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03565055899606548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473728016873962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013160141324019423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003461814033585615,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6454-11,0.14890429620436835,0.0,0.0,0.03949267517639615,0.0,0.6904976906776922,0.0,0.0,0.23663125951191344,0.0,0.0,0.0,0.0,0.0,0.0,0.1605673228192061,0.0,0.0,0.0,0.0,0.0,0.0,0.04208648564582845,0.0,0.0,0.0,0.0,0.0,0.13177115195607556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005124746691077882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38928782003007995,0.0,0.0,0.0,0.0,0.026915904404906543,0.0,0.04754854339741346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3843991084017675,0.0,0.0,0.0,0.0,0,STAD
TCGA-BR-6455-01,0.4163842176670363,0.0,0.0,0.0,0.0,0.004846036523385589,0.0,0.0,0.0,0.0,0.0,0.0028166359820345046,0.010522811015092774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026311023945907487,0.0065856890565145505,0.0,0.0,0.012439021014309045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006247266815117308,0.0,0.0014849469722775456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01762260083379331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048504945527005116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006639320620774414,0.0,1,STAD
TCGA-BR-6456-01,0.859887957045724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005162465911593761,0.0,0.0,0.019122226120370203,0.0,0.0,0.0,0.0,0.0,0.001002624694120841,0.0,0.0007990768429805301,0.0,0.0,0.0,0.0,0.0,0.0,0.005448795646159988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005535379326582303,0.0,0.0,0.0,0.0,0.0019597244734683335,0.0007409443873003912,0.0017242056000502377,0.0,0.0,0.021565864651190047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6457-01,0.6302830729795571,0.0,0.0,0.0,0.0,0.0,0.0,0.04674340850939194,0.0,0.0,0.0,0.0,0.006726704138121735,0.0015102498486780729,0.0,0.0366244450574886,0.0,0.0,0.0,0.0,0.0984191044027779,0.0,0.08619855078722886,0.0,0.0,0.0,0.0,0.0,0.23039953612002367,0.0,0.0,0.0,0.0,0.016434491062060495,0.0,0.0,0.0,0.0,0.008999688072452003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08587593356083939,0.0013786565217607362,0.0,0.026940339869792235,0.039130592206788085,0.0,0.0,0.0,0.1052543006901116,0.13771768325405134,0.0,0.0,0.0,0.0,0.020965674490219553,0.0,0.0,0.0,0.0,0.00437028655871459,0.0,0.0,0.0,0.0,0.0,0.0,0.01064481530107585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08558544674607682,0.0,0.0,0.0,0.0,0.6623548741817872,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6458-01,0.02410265378697573,0.0,0.0,0.0,0.0,0.20819238393922357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.927369449855453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756896490240192e-05,0.0,0.0,0.0012013427843478117,5.76993924714681e-05,0.0,0.0,0.0007861508421344373,0.0,0.0,7.684923212379257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010532053916361532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000333083213134887,0.0,0.0002616512938948852,0.0,0.0,0.00010042598973214902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012417957655869253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020337682248394194,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6564-01,0.78836413717847,0.0,0.0,0.0,0.0,0.0,0.0,0.04082312438123907,0.0,0.0,0.0,0.0,0.13413493882807567,0.0124549555910053,0.0,0.0,0.019329246856646682,0.0,0.0,0.0,0.0,0.0,0.0,0.08109164459107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034521717053240274,0.0,0.0,0.0,0.0,0.0732697687877577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010429969858709893,0.0,0.0,0.0,0.0,0.0,0.002668643310339087,0.0,0.009699297490311554,0.09809575823503289,0.0,0.0,0.04643964285166717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517431494422247,0.0,0.0001767976547885959,0.0,0.005353130649057705,0.0,0.0,0.02219316445295003,0.0,0.0,0.0,0.0,0.0391644057485398,0.0,0.0,0.017114167738476557,0.0,0.0,1.0,0.0,0.004628783416539767,0.0,0.0,1,STAD
TCGA-BR-6565-01,0.6918334794197134,0.0,0.0,0.009775036592837046,0.0,0.04621087010905969,0.0,0.0,0.0,1.0,0.00015753849343524008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42356383177407675,0.0,0.04016622280786984,0.0,0.0,0.0,0.0,0.0,0.0,0.0001822907977815922,0.003049164542703006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005358856386772833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008600194056899796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6566-01,0.6787627203551436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10937305943853226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0028216256528042338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04873578180408705,0.06190587753457283,0.0,0.027839140323719595,0.0,0.020475708725025688,0.0,0.0,0.01335549298046075,0.0,0.0,0.0,0.0,0.0,0.007846864885071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14456789895509656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004645343773537114,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6705-01,0.24502958324589685,0.0,0.0,0.0,0.0,0.20462310254962793,0.0,0.12027399832377991,0.0,0.0,0.0,0.0,0.23224760357021867,0.0,0.0,0.0,0.0,0.0,0.014800438403778966,0.0,0.0,0.0,0.0054291527265497175,0.0,0.0,0.0,0.0,0.0,0.0,0.07003294585435316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0008359513322422681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042308052471254104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06011279662576636,0.0,0.00043990742397146136,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6706-01,0.7464357435118771,0.0,0.0,0.6845330716839328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434354355326038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03828085531677777,0.0,0.0,0.0,0.0,0.09397751795389712,0.0,0.0,0.0,0.0,0.0,0.04810659820249893,0.002785646710068513,0.0,0.00967871420045958,0.0,0.0,0.0,0.0,0.0,0.0,0.011082491607827047,0.0,0.05156656465041942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405247645615899,0.0,0.0,0.0,0.0,0.0,0.004020902258938147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004938961310565006,0.0,0.0,0.03450479355786538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01474984667286656,0.0,0.030237556988244232,0.0,0.0,0.0,0.0,0.03797382254649766,0.0,0.0,0.0,0.1880982777648046,0.0,0.0,0.06586817969882006,0.0,1,STAD
TCGA-BR-6707-01,0.8412992213565855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013411156664843266,0.0,0.003306102136102272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025820437510859356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005781761758335732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006948366391946643,0.0,0.0,0.0001977205822721422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6801-01,0.6483906089342365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004248727223830537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032669389502452945,0.0,0.0,0.0,0.0,0.0,0.0,0.0006475563700207477,0.0,0.0,0.00266344218591976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012299830728142083,0.0,0.008587045231227572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021109657608881914,0.0,0.0,0.0009989272657703555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.837038193552315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6802-01,0.4500970254629385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036240444053962706,0.0,0.0,1.0,0.0,0.0,0.08380417188852972,0.0,0.0,0.0,0.0,0.0,0.00789778466808147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005908550457397099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004798845924506065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486356773272023,0.0,0.0,0.0,0.0,0.22180303013611846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301856626141475,0.0,1,STAD
TCGA-BR-6803-01,0.5835032687866354,0.040419930119819154,0.0,0.0,0.0,0.3275474592812128,0.0,0.0,0.0,0.0,0.0,0.0,0.1296897216707278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002841609853780135,0.0,0.0,0.0,0.0,0.0,0.0034757432539452376,0.0,0.0,0.042477255123859116,0.0,0.024923987149344972,0.0,0.0,0.039622127887640954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002890275049836831,0.0,0.02775209175710651,0.0,0.23382641849659908,0.0,0.0,0.0,0.0011556874934083442,0.09400419618788954,0.0,0.011628526728497035,0.020884569240667183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060196706831241495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043106870463715516,0.0,0.0,0.0,0.013126339586706691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011809468647655212,0.0,0.0,0.0,0.0,0.0,0.7129334545693662,0.0,0.0,0.0,0.002613315304047207,1,STAD
TCGA-BR-6852-01,0.5556436086506311,0.0,0.0,0.0,0.0,0.14269341814246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10520499525946256,0.0,0.0,0.0,0.0,0.0,0.0,0.04014522972512687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978434569787502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017174807705427207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469841158432847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-7722-01,0.6845847151382766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26919200504032303,0.0,0.0029585025090022145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00098930932144634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010909871567124415,0.0,1,STAD
TCGA-BR-8373-01,0.5873689958911406,0.0,0.0,0.0,0.0,0.040136449282463696,0.0,0.03236470371847954,0.0,0.0,1.0,0.012791183428965553,0.005028774249514732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023127590451381638,0.0,0.0,0.000271328021463552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.752466411588838e-05,0.0,0.0,0.0,0.0006474842212664065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.158329925072268e-05,0.00025118122480043473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006869526178825878,0.0,0.0,2.407180517363344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7209779244332882e-05,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-8381-01,0.5563084782589559,0.0,0.0,0.011640968501553129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014865693823210001,0.0,1.0,0.005397452540749694,0.0,0.0,0.0,0.14114862436532213,0.023593641553113512,0.07078828842917488,0.0,0.0,0.07465238887565787,0.0,7.444155533727364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6111030289956096e-05,0.0,0.0003139016977448776,0.0,0.0,0.0,0.0,0.0,0.006083503117048559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03332738605037706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013250805580079018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.587238077314963e-05,0.0,0.0,0.0,0.0,0.0009129341192520117,8.400031383767888e-06,1,STAD
TCGA-BR-8486-01,0.5514403476156388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01646050182345465,0.0,0.0,0.0,0.0,0.013596485024275141,0.07381703141110013,0.0,0.0,0.0,0.0,0.0,0.011094046100889604,0.0003754800402432065,0.0016082130580892106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432648290830174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06179096026465455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022912643853222905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008970434991171053,0.024422987534123357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013020679097382236,1,STAD
TCGA-BR-8682-01,0.0005526473463899869,0.0,0.0,0.0,0.0,0.7980127202057096,0.0,0.0,0.0,0.0,0.0,0.0,0.16276955449465344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103570953116422,0.0,0.0,0.0,4.427783602951713e-05,0.0,0.0077537467521796265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433771443722122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-8690-01,0.6621852664937835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005144027716544921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-A4J4-01,0.7271862449666397,0.0017958956493251816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005366500734766426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011267149478462591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920924997367688,0.0,0.9999999999999999,0.0,0.005884402607849077,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CD-5798-01,0.6194510985019893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16302080964612345,0.0,0.0,0.0,0.0,0.0,0.0,0.6162640768277857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CD-5799-01,0.7246343593329271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591895712237617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003157157787305278,0.0,0.0,0.0,0.0,0.0,0.009215520376059586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019990447080549173,1,STAD
TCGA-CD-5800-01,0.01998777403580834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4307605648859827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.815624551571873e-05,0.0,0.0,0.0,0.0,0.00038239156290735456,0.0003028663161451211,0.0,0.0,0.0,0.0,0.0,0.000347930222950731,0.0,0.00016754457975594108,0.0,0.0002850567604226065,0.0,0.0,3.591093661829391e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.39969406266346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011539268326434945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8828930071345263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006467012570671693,0.0,0.0,0.0,0.0,0.029412626980578435,0.0,0.0003636495980633239,0.045245350085876955,0.0,0.005823502013869314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,STAD
