,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tumor,project
TCGA-BR-8381-01,-1.671381,0.37428167,-0.6150289,-3.9282837,-0.88005203,-0.3004681,0.23328596,-3.3322015,0.20273453,1.0586606,-0.83918434,-1.985962,-3.112596,-3.3942351,0.019322477,-2.5481875,-0.4643272,1.1387835,-2.6821704,2.641994,-0.028482769,-1.4447414,-0.3543347,0.6130731,-0.10498045,-0.040338527,2.0708957,-0.50431085,0.6970518,-0.77604645,-2.318046,-0.12245952,1.8858123,-0.6003367,0.6961517,0.64165556,-0.054607045,2.7152646,-0.047918886,1.576971,0.9342188,-0.9339288,-1.2629316,-0.65321106,3.1887882,-0.8294589,1.5666386,0.060818143,1.4599447,0.53764886,-2.0311759,0.9729366,-2.1637635,-0.16197018,-0.3404577,-2.3063898,-4.1450734,1.21246,-2.3552263,-1.8225118,0.8904617,0.3222121,0.2510844,-0.4985211,-1.2565503,-1.2578305,1.6706555,1.3675636,1.2719814,1.1229517,-0.9368554,-1.9952425,0.89418805,-0.7893838,1.7678279,2.0437007,-1.5786337,-0.2804026,-0.23299615,0.68713474,0.39131302,-1.3428907,0.4016567,-1.9597849,0.19399333,-1.4835404,-0.19017398,-0.43962452,3.7134464,0.5493956,0.9229805,0.03897856,2.781176,-1.2085063,1.2899544,-3.4820406,-1.927158,-2.9959323,-1.6787707,0.41754362,1,STAD
TCGA-BR-8486-01,-1.6515006,1.521006,-0.6226203,-1.3504934,-1.6481441,-2.9557004,1.6504607,-3.7785242,-2.3966732,2.785715,-0.2896621,-0.53532994,-3.0211859,-2.0401988,1.2820748,0.16656345,-0.8234931,0.5886419,0.52001506,2.927656,-1.6345639,-0.23741715,0.052747566,-0.6103323,0.24046452,1.3564676,1.1979405,1.0663369,-0.8111924,-2.6831381,-1.8548181,0.64847034,3.514886,-0.44183797,-1.2001262,0.03613726,1.6265172,1.9544066,-1.0710562,0.89790887,0.5426925,-0.9764988,-3.2047617,-1.3216127,1.4175593,0.044635244,2.0350525,-0.78729695,-1.3123236,-1.9357466,0.3526596,0.15262426,-1.6779654,2.299005,-1.3613629,-3.907902,-2.4373915,1.8547469,-2.5368962,-2.140125,1.7581453,0.007184822,-0.26471078,-1.298815,0.52060276,-0.58064604,0.0067266673,0.4617097,-0.6791117,-1.1993326,-0.79159784,-3.192012,0.9050309,-1.4896085,-1.3702983,2.204927,-0.28704453,-0.7086666,0.710932,-1.792026,-0.35488328,0.6032128,-0.16698647,-2.0094686,-1.0581303,-1.5130044,1.19453,-0.9109897,2.6811726,1.5067314,1.3063654,2.5077486,1.0673463,0.7789509,0.793105,-1.9789096,-0.6836642,-3.46655,-0.8617256,0.16727412,1,STAD
TCGA-BR-8682-01,-0.57483315,-0.16549659,0.36159664,-2.716643,-2.289937,-3.5121195,0.473875,-2.14252,-2.434549,2.503559,-1.6932869,-1.44827,-2.6245105,-2.8692377,1.6146917,-0.94456434,1.5387392,2.3301058,-0.85690045,3.3884425,-0.3604287,0.26878452,-2.1057987,-0.75446063,2.0017464,0.38285467,1.1233808,-0.48921588,-1.8784068,-0.30607536,-2.4552937,2.817331,1.6103042,-1.7853225,-0.39122397,1.7334489,0.83351266,2.2408948,-0.95611477,1.3802062,0.5711847,0.6020344,-3.0302348,-2.194568,0.59841985,0.09940794,1.2297958,-1.439363,-0.13553804,1.2056694,-1.5965478,0.9761465,-1.4460459,1.5349005,0.109241456,-3.8203843,-3.51171,0.4341014,-2.9509485,-2.5708337,0.40804577,-2.6074402,-0.08530609,-1.2054322,1.1174545,-1.6863858,1.9907433,1.6480533,1.5287865,-1.0316274,-0.77186894,-3.0897887,-1.2414593,-2.2422628,-0.9109673,1.9532483,-2.4333804,-0.7372321,-1.6586818,-2.2450042,-1.7458289,0.38921708,1.4662441,-0.8294428,1.2831901,-2.7853508,0.2763728,0.2673391,2.7797177,2.4427433,-0.50749034,-0.1625274,0.58897334,-0.31031153,0.5114784,-2.4339468,0.7567455,-3.6360283,0.628705,1.3688438,1,STAD
TCGA-BR-8690-01,-1.2277356,-0.2619381,-0.40337738,-1.6414174,-0.5419048,-0.6912283,1.863914,-3.601343,-0.3477756,2.7363644,-1.5009568,-0.735863,-1.1152169,-2.6487827,-0.1183325,-2.2175272,-0.46778697,0.24672063,-1.8925781,1.4278117,-0.9121213,0.39081004,1.3941952,0.073733576,0.5409345,1.024974,3.3405268,0.32293844,0.9773632,-1.4958143,-2.1172242,2.6738853,2.7971115,-1.6431049,-0.7439435,0.18277405,-0.04541591,2.9874578,-1.6585749,1.8107499,0.8680971,-1.5918064,-2.6463745,-1.5935963,2.2669659,-1.805112,1.2046032,1.5342473,0.7411592,-1.0712912,0.1567556,-0.18587787,-3.3624825,-0.9318555,-2.11785,-3.1896355,-1.5729773,2.503987,-1.4241716,-0.5661724,1.9271027,0.92876923,1.3848952,-0.86011785,-0.48565435,0.0974026,-0.04766997,-0.57652444,0.5279085,-1.3778659,0.73080045,-1.4812944,0.79460347,-0.77446896,0.366832,1.2154746,1.4077054,0.45315212,1.1833651,0.6414317,-0.25750282,0.1809322,-0.0027795024,-2.491678,0.29743963,-1.5216324,0.99669105,0.5165295,2.9107256,-0.4345293,0.97406095,2.09272,2.5813158,-1.0273441,-0.11532444,-1.5627168,-2.9683232,-3.3067107,-1.4586718,0.054506715,1,STAD
TCGA-BR-A4J4-01,0.10671516,-1.2698904,-2.7377124,-2.4645674,-1.6883024,-0.41393226,0.91489965,-0.78054404,0.48962992,0.87842697,-2.2280574,-3.2308438,-1.5816809,-3.6213777,-1.6274422,-2.6358256,-0.5473027,-0.31278077,-2.2520776,2.5520515,-1.0495622,-0.4876969,-2.4633894,1.5374739,-1.6657009,1.4847077,2.9996939,-2.0450149,0.15075645,-1.1302043,-1.0011684,1.6522782,1.3686475,-0.3336693,0.8187977,-0.7750542,-0.53963315,2.64382,-0.6651145,1.1207877,0.4172685,-0.09489468,-2.4230785,-1.0168597,1.1948975,0.35819176,0.8550822,-1.1155142,1.5660369,1.4443891,-1.9698389,2.3796148,-2.2866395,-1.4986761,-0.42351478,-1.2589741,-5.004516,1.1759534,-3.1297789,-2.1938412,-1.0578159,-0.5531769,0.22153953,0.86372864,-1.2393608,-0.5076718,0.975018,0.30848604,1.5632931,0.8107735,-2.1342335,-3.3517284,0.48762357,-2.71271,2.2755995,0.7416071,-1.5719062,0.48708662,-0.3923702,-0.9616932,1.713927,-0.6582921,1.4705118,-2.2507179,1.6192998,-2.6658611,-0.084620446,-0.93872917,2.242201,1.2898014,0.10531753,1.0632259,2.640448,-3.1048155,1.8088597,-4.010757,-1.7007548,-2.8259928,-2.334747,-1.5059005,1,STAD
TCGA-CD-5798-01,-0.4776367,-1.5162474,-0.48443967,-2.0785532,-1.511949,-2.5373178,-0.6398919,-0.9663596,0.47135484,1.9186739,-1.64948,-3.2536392,-2.2429671,-4.475703,-0.26378363,-1.5366547,1.3425866,0.5534628,-1.9128591,3.4663134,0.4656003,2.5159483,-2.1422436,0.45049235,-0.10206713,0.067295015,1.5059376,-1.5078096,-2.2338803,-0.20894185,-3.6791663,1.6423467,2.4774735,-2.0755877,-0.4447037,0.76557827,0.5394285,2.7028334,-1.2037467,1.2192345,1.5561706,-0.2935401,-2.3110414,0.6305746,0.19468561,-0.5641115,-1.140018,-1.7447674,0.63383365,2.2123265,-1.2435938,0.7985039,-0.9974273,-0.060008395,0.52863336,-2.2967343,-2.9524739,0.5631927,-3.0820673,-2.5439446,0.22345379,-1.599407,0.008110285,-0.80109894,-0.26205966,-1.4425262,1.9116002,1.9998935,1.3198241,-0.18352942,0.21264955,-1.9402647,-1.626988,-2.2335503,-0.6655815,2.191375,-0.7376317,1.5353566,-1.5866456,-1.5137932,-1.1082525,-1.6245646,0.78205997,-2.0659375,1.5540274,0.617122,-1.239141,1.1835315,2.8833623,1.3307139,1.030986,-0.83253616,2.5756874,-0.887449,1.2563618,-2.451824,0.010334751,-3.0981195,0.5839997,-0.5348074,1,STAD
TCGA-CD-5799-01,-1.5530539,0.093997814,-1.5896479,-1.8745399,-1.4612937,-2.0571687,1.0744023,-2.8902483,-0.93189406,2.145783,-0.23199473,-2.0192873,-4.6121807,-2.7633755,1.0148308,0.24711709,-1.1797179,-0.46944258,-0.902568,2.5077019,-1.3434191,0.55311996,-2.0531707,0.6018513,-1.4679198,2.122545,0.98886544,-1.0225074,-0.7837205,-2.57701,-2.6172729,-0.74763024,3.8436427,-0.4347193,-1.6565354,-0.22283022,1.7085892,2.4081998,-0.99426067,0.4316459,1.2662374,-1.3225808,-2.8940377,0.18402618,1.4847491,0.76613766,0.47317234,-0.5452213,-0.8273861,-0.76701295,-0.5929026,0.86733925,-2.311107,0.9629699,-0.10754785,-3.5552156,-3.0562043,1.6347592,-4.3889227,-3.9525948,1.413954,0.4294367,-0.057970494,-0.83112544,0.9259795,-0.70446444,0.76999587,0.38611162,-0.047717217,-0.59505606,-1.7378836,-3.595142,0.4368456,-2.899355,-0.8861348,1.8674691,-0.5155297,-0.30106995,-0.08056739,-2.6409693,0.6761116,-0.09004059,-0.6129127,-2.6211193,-0.75704134,-1.3034886,0.7662107,-1.9515526,2.4807477,1.21364,2.3308282,1.8337063,1.6882852,-0.25350058,2.2799172,-1.941307,-1.5397816,-3.218762,-0.2581292,-1.1032147,1,STAD
TCGA-CD-5800-01,-0.060100213,-0.47335777,-1.3055307,1.184498,-0.49255824,-1.4085596,0.44241372,-2.3345394,-0.8796068,2.2324417,0.27827168,-0.06627227,-1.6423528,-0.97925687,-0.28354844,-1.6206201,0.0009062812,-0.4678044,-0.05244545,0.49245998,-1.2811884,1.0357486,2.2877722,0.7594719,-0.705684,2.1827316,0.916198,0.80513555,-0.554672,-2.4946163,-1.9921016,0.31139794,4.3856716,-0.87182355,-1.7795815,-1.3623937,1.824894,1.084721,-1.5033568,-0.06431869,1.0885749,-1.3340309,-3.26394,-0.18787405,0.37121493,0.23366429,0.8415213,-0.31287798,-2.2636425,-1.3071253,1.3068311,0.083286986,-1.1615837,0.8061658,-1.196806,-3.3740327,1.6546854,2.8693857,-2.2584648,-0.5359434,2.528585,1.1473234,1.2014592,-1.161302,1.0913148,0.7717261,-0.9632331,-0.5588209,-1.7900198,-3.3459582,1.2573131,-1.602798,0.6565761,-1.2531315,-1.3144472,1.3635983,1.7601128,1.1956329,2.102178,-0.98280627,-0.051492415,0.5079699,-1.6632296,-3.9024198,-1.5719476,1.9768697,1.1039718,-0.9220815,1.5109679,-0.380522,2.0357704,2.4735863,0.96419924,0.59742236,-0.029619314,0.19367571,-2.2223907,-1.4227611,-0.23773572,-0.87559026,1,STAD
TCGA-CD-5801-01,-2.372324,-0.4964916,-1.6625894,-4.0440745,-1.5949186,-0.99522233,0.21329612,-3.1243396,1.500608,0.28964543,-0.10322483,-3.6160834,-5.261688,-4.44102,-0.35918003,-1.3910592,-1.5098814,-0.9483739,-1.7803712,3.6830146,-0.17701666,-0.75418735,-2.335458,1.5112374,-2.0899014,0.32279792,1.7367661,-0.92486393,0.787111,-1.6343495,-1.9299937,-1.5304204,2.6292424,1.1932002,1.7637389,0.50522196,0.44357675,3.1092544,0.48483482,1.7137455,1.6785918,-0.21462709,-1.544329,0.6969936,3.2959352,-0.45613316,0.5726009,-0.876908,1.6929042,-0.010147443,-2.5063663,2.2193034,-2.251516,0.27131927,1.8556937,-0.9663299,-5.531023,0.444922,-4.0365133,-3.5871215,-0.73439205,0.48571613,0.06390759,0.95955896,-0.85451406,-2.052406,1.828496,2.1687355,1.0998096,2.2627213,-2.857505,-2.9404244,1.3521509,-2.5699291,2.0996528,2.8286846,-2.2428923,1.2558358,0.08892387,0.2507823,1.6586441,-2.1769478,0.73133034,-3.553917,-0.43014848,-0.5119075,-0.8598651,-1.6647153,4.0184197,0.7583218,2.1009665,0.1141635,3.2232313,-1.4154848,3.8014026,-3.9481642,-2.3055952,-3.1153126,-2.207625,-1.4270438,1,STAD
TCGA-CD-5803-01,-1.2832007,-0.76679283,0.007324729,-3.0728366,-1.0889634,-1.3794541,-0.6545597,-2.4017377,0.21216697,1.6603836,-1.2954843,-1.9065316,-2.635367,-3.2469049,0.18980944,-2.4625525,1.0061562,1.5595905,-2.9336834,2.9337056,0.34320974,0.52838933,-0.8222046,0.30257887,0.6329969,-0.56947243,1.3436707,-1.1335896,-0.9120081,0.3737752,-3.8311467,1.0317656,2.0789006,-1.7097743,-0.061363358,1.419106,0.8430856,2.7526462,-0.7335968,1.3752488,1.5169771,-0.32021526,-1.1597991,-0.12158475,1.9010564,-1.2072848,0.14749312,-0.64877665,0.7363944,1.897683,-1.8682175,0.5025186,-1.508604,0.0076237284,0.45606267,-2.7872999,-2.9391925,0.8534859,-2.6143334,-1.9761999,1.2604518,-1.0261843,0.12417923,-1.0698357,-0.65146774,-1.6673766,2.212163,2.1145477,1.4283248,0.033523753,0.28554013,-1.2868428,-0.70774263,-0.849309,0.31666782,2.6292317,-1.0315105,0.6174186,-1.305122,0.225549,-1.2533492,-1.8992594,0.52925587,-1.8083361,0.54823625,0.26412082,-0.85591537,0.81500757,3.5326831,0.6337837,0.7718776,-0.6929228,2.4673395,-0.33499345,0.80733013,-2.4687722,-1.0694392,-2.7395093,0.14566015,0.5716242,1,STAD
TCGA-CD-5813-01,-2.031319,0.22523879,0.5212116,-3.2283678,-1.0278177,-2.053049,0.52340645,-3.2484643,-0.33759555,2.2650123,-0.23870517,-1.2988925,-3.1475413,-3.889347,1.0551332,-1.8056645,1.2513034,2.185651,-2.454816,3.8749342,0.19228537,0.5578894,-1.1736984,-1.6693212,1.2988787,-1.0850029,1.0124112,-1.058516,-1.2522707,-0.68203884,-3.9082732,0.15022923,1.8294551,-2.4215834,-1.4125197,1.3896661,0.71477234,2.0294607,-1.495215,1.3237867,2.1606238,-1.4204857,-0.8118279,0.2500668,2.7341413,-1.1809181,-1.5072161,0.23124719,1.7089243,1.0061201,-1.5415082,-1.9273937,-0.7838859,1.2521791,0.15831062,-2.5556276,-2.5180502,0.047423325,-2.3404012,-2.4713936,1.8989931,-0.22856052,-0.49578488,-3.1421678,-1.042323,-1.1237884,1.2707552,0.9485852,2.0195694,0.40982684,-0.44398424,-1.0861719,-0.03092065,-0.3853595,-0.11627567,1.8694013,-0.625774,-0.2487106,-0.687488,-1.1329622,-0.9679566,-0.8865974,0.3786823,-0.4151226,0.7078802,-0.9815971,-1.196956,0.9632243,3.490436,0.7214195,1.3013095,-0.79148,2.2504416,1.244937,0.39126754,-1.9618287,-1.1701764,-3.9058313,0.7786677,1.8668882,1,STAD
TCGA-CD-8529-01,-0.6912171,0.6244805,-0.42004392,-2.4507,-1.3208193,-1.4650371,-0.5610379,-2.333877,-0.56878895,1.5456543,-0.4359398,-1.5349541,-2.3560057,-2.7325993,0.6419918,-1.8538328,0.30164385,1.8242109,-1.1495172,2.979962,0.07429639,-0.4158811,-0.3332301,-0.04162957,0.5909406,-0.06903553,0.89253664,0.55967784,-1.194094,-0.97528213,-2.6848063,0.3119522,2.3562076,-1.204772,-0.11561403,0.6197012,0.92617637,1.8440523,-0.37036523,0.6504874,0.8005117,-0.6996966,-2.0474696,-0.6643964,1.6569451,0.07996124,1.2286477,-1.1404672,-0.055281438,0.38860354,-0.9896743,0.8590465,-0.69558555,1.2942452,-0.38780093,-2.9240859,-2.084981,1.2253501,-1.9467326,-1.0595673,1.7811654,-0.7282612,-0.18773803,-1.4092627,-0.69674116,-1.212573,1.2882487,1.5873673,0.25447991,-0.6757809,-0.29632193,-1.8971994,0.30048698,-0.6662321,-0.44375312,2.1095166,-1.6943383,-0.3525075,0.08230618,-0.6268674,-0.8060673,-0.61602885,-0.6353148,-1.9816045,0.63394207,0.086473346,-0.547276,-0.32343236,3.0390582,1.5187249,0.9197645,0.018538117,1.871341,-0.48280284,0.2145668,-2.532869,-0.58871394,-2.7499936,-0.262247,0.53135365,1,STAD
TCGA-CG-4301-01,-0.6173474,-0.7525706,-2.1186018,-1.1474146,-1.7736315,0.08233173,1.1524768,-1.7416157,0.7962096,1.547338,-0.53609324,-1.7890697,-0.97053957,-2.725699,-1.3835955,-1.3559815,1.5501492,1.1308724,-2.0277083,3.3567002,-2.2678845,-0.5136021,-0.85310286,-0.32594025,-1.3223649,-0.80395573,0.35268643,0.21584648,-2.037309,-0.2854111,-2.974298,1.1571625,2.5379746,0.26588315,0.69533026,0.2623614,1.0737832,2.0105677,0.4483402,-0.139993,-0.51488924,-1.3954618,-1.8128655,-0.2056394,0.6671397,0.78594667,2.1404574,-2.1230655,0.65769815,1.6567929,-0.3249905,2.14677,0.3849591,-0.5024234,-0.09682821,-0.6388084,-2.8351858,0.63193375,-2.6071002,-1.9010572,0.338573,-0.7880074,-0.7147822,-1.237813,-2.5357835,-1.206545,0.04659466,0.4548212,-1.447137,-0.20806982,0.88157856,-1.9105707,1.4929475,0.6759223,-0.92631996,2.4276953,-0.4481429,-0.10338927,-0.35647625,0.18568787,-1.6276761,-2.0643897,0.4080225,-0.2827919,-0.68136877,0.6158757,-0.3578222,0.15245415,2.0901127,1.4569675,0.30415472,0.44466504,1.9260781,0.2501011,0.8892914,-3.3371582,0.32610637,-2.866822,-0.5206361,-0.91937834,1,STAD
TCGA-CG-4304-01,-1.2824512,1.6277434,-0.9776948,-2.499599,-1.4630642,-1.8755169,1.1366582,-3.0870628,-1.5503229,2.0291443,-0.7075854,-1.5940592,-2.4409714,-2.583901,0.4944167,-0.5546894,-0.5492898,1.0235236,-0.64894414,3.2476566,-1.3905525,-1.1472267,-0.6694925,-0.3071712,0.2340437,0.65005374,1.9116715,0.529812,-0.7702658,-1.7570071,-1.521149,0.80002636,2.3013768,-0.7004634,0.033149507,0.22770627,0.21815963,2.5361278,-0.40632233,0.79913265,-0.42082196,-0.8726739,-2.9537284,-1.4196196,1.598805,0.5029828,2.448664,-0.79240453,0.40347812,-0.6093788,-0.4886084,1.311656,-1.3550338,1.0772727,-1.4627148,-2.7052658,-4.268609,1.2301555,-2.4460092,-1.995339,0.7428965,-0.68025005,-0.56307244,-0.9755201,-0.60299927,-1.0636032,0.68138576,0.91563064,-0.31605223,-0.017803967,-0.8132885,-3.0279229,0.92837876,-0.82995963,0.14018862,1.8161944,-1.7821913,-1.1952856,-0.2088963,-1.1318157,-0.15600473,-0.028343996,0.38315198,-1.1053644,0.01914107,-2.5460691,0.600525,-0.7610036,2.8004124,2.2113051,0.4049575,1.0299572,1.5280663,-1.0291824,0.8724997,-3.3669915,-0.16233382,-3.8341918,-1.4603581,0.12566718,1,STAD
TCGA-CG-4305-01,-0.60877305,0.36778596,-1.3648139,-3.223208,-2.438903,-0.76038986,1.1934524,-2.492538,-0.44515878,1.6489451,-0.76818675,-2.1795633,-2.8087654,-3.765234,0.18952027,-1.4675226,0.3532071,1.7709183,-1.5851817,2.5829763,-0.7128651,-0.5670382,-1.5149542,0.63567334,-0.14655016,0.75663835,1.5466207,-0.16680813,-0.46810347,-0.70478815,-2.8484318,0.4171898,1.7739844,-0.66285163,-0.05900469,0.16821523,0.024195347,1.7937897,-0.5105182,1.1903658,0.37257546,-1.5141835,-2.3540163,-0.7136097,1.7713435,0.08256252,1.8342549,-1.2404476,0.58374864,1.0868849,-1.7844952,1.5990239,-1.8573718,0.20170136,-0.74218434,-2.3935971,-3.7398722,1.1461042,-2.5570662,-2.496056,0.59979707,0.17576058,-0.6597561,-1.3641272,-1.9401261,-1.1581374,1.0620445,0.9354559,0.40240723,0.51405525,-0.9434437,-3.0635726,1.0411936,-1.5656573,-0.13429028,2.0392349,-1.0828085,-0.7569191,0.53769714,-0.75477827,0.21396992,-0.43967274,-0.115945816,-1.2711407,0.86819553,-1.2478719,0.52184933,-0.83120227,3.5076735,1.4038646,0.9506655,1.2651052,2.4639442,-0.6923828,1.543244,-3.6702597,-1.3242954,-3.439651,-0.58156216,-0.022691824,1,STAD
TCGA-CG-4306-01,-0.98575175,0.94877285,-2.0902941,-2.4305444,-2.5070975,-1.1955879,1.3138294,-2.417619,0.17920083,1.4522656,-0.05250474,-3.1389065,-2.8384514,-4.532046,-0.59995395,-0.41799805,-0.05060231,0.95234036,-0.73721945,4.174654,-1.1072254,0.0765902,-2.0423613,0.09375239,-1.7132845,0.3528567,1.0544806,0.045354504,-1.4329939,-1.6912111,-2.7309382,-0.82913494,2.4346285,0.06521147,0.08257145,-0.6077847,0.3915474,1.7370331,-0.4280196,0.64090264,0.30472994,-1.9841464,-2.207791,0.86273056,1.3492014,0.41124427,1.2207196,-2.3200872,0.76058465,0.667228,-1.002526,1.4490932,-0.18803775,0.75291896,-0.59291476,-0.99458164,-4.575711,0.55781263,-2.6345716,-2.9639325,-0.010375135,0.59057134,-1.8326614,-1.7640786,-2.943279,-1.1021336,0.4108996,1.198035,-0.4553176,1.5604743,-0.99984795,-3.326897,1.4887884,-1.2974403,-0.6549393,2.426965,-0.87995994,-0.31099024,0.70190936,-1.1724772,0.57263786,-1.3661757,-0.26654592,-0.9281498,0.29904282,-0.19408514,-0.17351209,-0.78798383,3.3017364,1.9475983,1.6608329,1.2631909,2.9316947,0.026467845,2.263889,-4.3659325,-0.5349456,-3.9723191,-0.8847515,-0.9640584,1,STAD
TCGA-CG-4436-01,-1.6952548,2.4178867,-2.43656,-1.2587007,-1.8092153,-2.7844274,2.512819,-3.6298935,-1.7794665,1.82018,-0.0074084327,-2.6066058,-3.6145613,-3.2435338,0.32729077,1.651382,-3.037424,-1.5507667,1.9271735,3.9697673,-2.0847878,-0.3487686,-1.5209935,-0.018899325,-2.2021492,2.0505588,1.8548161,1.6380965,-0.74488825,-4.486876,-0.31004575,-0.93635327,3.736096,1.4164639,-0.13959081,-1.0177207,1.226024,2.417693,-0.41563952,0.678547,-0.059013817,-1.295574,-3.6773107,-0.002707345,1.2527184,0.7317321,1.9676784,-1.5487841,-0.43215147,-3.493775,0.6525966,1.7246923,-1.055787,2.2327,-1.2234348,-1.7032192,-4.9731936,1.7276374,-2.7876837,-2.754152,0.07230146,0.8217923,-1.3617675,-0.068897046,-0.6352272,-0.2313572,-0.74877924,0.32250115,-1.2145374,0.9118916,-2.6028311,-4.2292027,2.079305,-2.1340675,-0.34211186,1.8942755,-0.9175318,-0.53270465,1.1949482,-2.216939,2.184798,-0.06606539,0.2721822,-2.5869865,-1.0405259,-1.9362072,0.8450338,-2.1760063,2.4157174,2.2736335,1.9309981,3.2414227,2.1270592,-0.66530204,2.4462714,-3.8861609,-0.44685063,-4.4205933,-2.8290546,-1.8127267,1,STAD
TCGA-CG-4437-01,-1.7003555,0.08132946,-1.2551774,-3.1813028,-1.6169354,-1.3600161,0.21991104,-2.8038359,0.20408455,1.3935009,-0.11209135,-2.7675886,-4.6114564,-3.8188105,0.31595057,-0.9643174,-0.5476182,0.09619029,-2.0183635,2.89505,-0.15626523,0.5649575,-1.774726,1.3190856,-1.4792622,0.9214929,1.0377624,-1.1800829,-0.5925308,-1.1494403,-3.4150484,-1.346396,3.0942664,-0.3040593,-0.5466798,0.16807483,1.0688387,2.372114,-0.3875505,0.8741641,1.4871985,-1.298084,-1.6898348,0.9224,2.1924605,-0.43940195,0.40281206,-1.2643629,0.14080617,0.485294,-1.7912633,1.2542218,-1.8972989,0.5557215,0.45569077,-2.842952,-4.0440645,0.9994953,-3.7451663,-3.714002,1.0511042,0.5073432,-0.40278077,-0.74910665,-0.7972582,-1.6345764,1.6695659,1.8947669,0.5322254,1.0921981,-1.2946771,-2.8403425,0.31609452,-2.2274241,0.08266245,2.8798332,-0.8591678,0.5465691,-0.2751031,-0.91094714,0.5843614,-1.5917983,-0.49934384,-2.751334,-0.2842093,0.27573162,-0.10435778,-0.9197085,3.9229167,0.8161693,2.2804437,0.70739675,2.9359612,-0.13494556,2.6150599,-3.1739964,-1.7585169,-2.9953341,-0.4433214,-0.9707846,1,STAD
TCGA-CG-4440-01,-0.75608706,-0.078222625,-2.950096,-0.83780444,-2.4643517,0.05187371,2.8283772,-3.458584,0.16127557,2.723333,-1.316353,-1.1237876,-2.0791445,-3.4842112,-0.43019766,-0.16444762,-1.201131,0.8654953,-0.7823418,2.6677449,-3.329637,-0.46994513,-1.1429981,-0.16185023,-2.2498322,1.4452718,1.2336394,-0.090112,0.56110406,-2.7469602,-2.1520922,0.7074706,3.9482741,0.6173778,-0.96480054,-1.558257,1.4739894,2.1004303,-1.3751515,0.6207081,0.07644982,-3.602658,-2.7897644,-0.035809968,1.5429461,0.44319877,2.477818,-0.5563357,-0.98928475,-0.24322845,0.07953673,0.67068267,-2.1065533,-0.33725756,-1.4430246,-1.5129418,-2.3780112,2.6140182,-2.3484914,-1.9073972,0.64900833,2.3606026,-1.6544636,-1.8103336,-2.8377788,1.1787114,-1.0309342,-1.3758147,-1.0918717,-0.42943496,-0.31004632,-4.006608,2.8121977,-1.8118347,-2.031677,1.6751307,1.7992772,-2.0220864,2.027983,-0.86202466,0.94227594,-0.09703367,-1.3451248,-0.505951,-0.54985994,-1.5567112,1.6376871,-2.452381,1.7186633,1.137867,2.3042586,4.3521347,2.8603086,-0.25048068,1.471838,-2.8934326,-2.791432,-3.3738215,-1.1710832,-1.4523232,1,STAD
TCGA-CG-4441-01,-1.5031312,0.60095096,-1.8447536,-2.1377847,-1.4057907,-1.5827742,0.7853232,-3.0375347,-0.47867432,2.0169222,-0.37318578,-2.3679314,-3.9255881,-3.3249934,0.30903,-0.4092333,-0.9629383,0.12016049,-1.2425814,3.2475066,-1.5502188,0.10092669,-1.5526001,0.30875084,-1.4872553,1.5179574,1.313242,-0.88487697,-0.7664706,-2.3525698,-2.5578594,-0.71213996,3.650787,-0.4323501,-0.81576675,-0.5906799,1.3896464,2.5807858,-0.8646308,0.22047706,0.72283804,-1.7234488,-2.7253873,0.23591758,1.892685,0.7250662,1.0125324,-0.78276515,-0.05957196,-0.23584002,-0.6294222,0.99436754,-1.7971468,0.61585003,-0.63135874,-3.0212371,-3.7032707,1.565579,-3.8466861,-3.2396855,1.1717781,0.48581246,-0.55699944,-1.0335325,-0.25821343,-0.6794404,0.6154077,0.87414837,-0.45670015,-0.082973525,-1.1716437,-3.513163,0.93691826,-2.0962694,-0.45722777,2.1247847,-0.7327088,-0.38283482,-0.12852582,-1.8000699,0.6481195,-0.5293247,-0.6935138,-2.124162,-0.706768,-1.1515212,0.49607918,-1.6918374,2.7527177,1.503041,1.9779376,1.4859365,2.2527695,-0.65160555,1.9215124,-2.9782634,-1.4296678,-3.5839477,-0.88567185,-1.0111136,1,STAD
